order_detail_id,order_id,product_id,quantity,discount
37226,2173,275,3,22.29
37227,20004,207,10,20.17
37228,31227,71,2,10.28
37229,48772,443,3,6.27
37230,38029,390,4,5.53
37231,39762,254,1,7.57
37232,30764,451,8,26.75
37233,34709,461,8,4.47
37234,17898,321,8,2.89
37235,21928,102,5,17.4
37236,11166,267,2,16.88
37237,1750,487,2,0.72
37238,36881,333,1,25.58
37239,38978,379,1,21.24
37240,43354,409,1,22.86
37241,26201,482,6,25.65
37242,16906,480,4,11.09
37243,295,257,5,10.08
37244,23372,406,10,29.89
37245,2553,207,8,4.37
37246,33553,342,1,7.58
37247,37032,333,6,9.83
37248,23909,295,2,18.55
37249,26260,73,5,21.18
37250,31432,413,1,19.9
37251,33540,18,2,2.6
37252,31636,70,2,28.67
37253,34604,119,7,4.54
37254,5958,440,5,14.97
37255,39556,498,1,29.14
37256,34819,186,3,8.88
37257,23789,12,7,15.9
37258,36745,38,6,5.85
37259,10549,347,8,9.11
37260,41300,43,1,20.96
37261,45985,55,9,21.31
37262,18542,459,9,13.53
37263,29911,89,1,15.35
37264,7228,206,2,27.85
37265,28709,76,6,12.35
37266,10379,165,5,16.5
37267,15188,230,6,18.01
37268,7236,79,6,27.19
37269,4077,358,2,0.58
37270,29665,27,8,8.83
37271,24907,55,9,13.22
37272,28408,429,8,4.1
37273,17950,323,6,28.92
37274,21832,353,10,22.23
37275,38553,22,5,26.96
37276,3082,107,8,4.95
37277,37707,235,3,5.61
37278,16851,20,7,16.86
37279,46491,430,4,9.34
37280,28316,493,3,6.66
37281,8082,22,6,17.07
37282,22977,336,3,11.21
37283,34607,224,7,26.17
37284,10295,101,4,22.93
37285,8895,488,3,0.57
37286,1263,295,4,11.79
37287,14474,228,2,9.3
37288,44107,372,8,13.19
37289,6152,479,5,23.93
37290,42167,393,9,4.81
37291,7282,255,1,28.52
37292,49543,314,6,7.93
37293,8578,418,7,10.06
37294,34270,369,4,9.67
37295,19298,296,8,13.16
37296,1809,34,8,21.82
37297,20703,483,4,6.24
37298,33494,355,7,9.34
37299,46376,320,7,21.34
37300,17465,471,9,11.99
37301,6265,384,2,29.18
37302,42486,221,5,9.32
37303,2520,353,6,8.68
37304,36177,342,7,2.63
37305,8377,303,6,7.45
37306,43616,326,10,8.38
37307,43766,390,10,7.23
37308,28712,392,10,5.53
37309,34873,376,5,10.8
37310,16186,116,4,28.25
37311,21133,370,10,10.31
37312,48969,369,2,23.39
37313,24612,280,9,14.92
37314,37276,268,9,8.46
37315,48284,333,5,7.87
37316,10767,340,5,21.59
37317,17108,335,8,9.65
37318,26843,149,5,21.42
37319,21363,47,6,17.61
37320,11803,72,7,10.94
37321,36205,423,7,13.31
37322,43651,146,6,5.44
37323,36990,333,3,27.15
37324,45252,422,4,21.29
37325,7584,138,5,24.49
37326,42583,361,3,6.13
37327,33197,71,7,16.15
37328,37818,67,3,14.35
37329,15606,175,7,19.5
37330,33263,316,8,15.28
37331,49369,319,4,28.1
37332,21643,97,5,17.23
37333,20987,488,1,26.91
37334,48062,153,6,27.16
37335,3353,414,9,3.48
37336,41956,368,7,11.13
37337,43730,371,8,29.66
37338,268,160,2,4.04
37339,23443,158,1,12.97
37340,29212,133,5,0.24
37341,30683,326,8,4.67
37342,21113,189,9,17.36
37343,17348,203,4,27.8
37344,7374,325,7,20.55
37345,29071,279,4,19.69
37346,22280,15,3,25.71
37347,16064,18,1,28.84
37348,33725,41,10,12.07
37349,41813,481,2,15.16
37350,37651,382,5,4.16
37351,20632,412,1,23.91
37352,3258,340,8,26.52
37353,49728,136,4,9.91
37354,33365,472,2,3.7
37355,26393,23,1,13.6
37356,37050,123,1,15.24
37357,14641,296,2,22.42
37358,28051,232,4,10.35
37359,7984,390,7,22.29
37360,47012,333,10,12.94
37361,838,364,4,22.13
37362,7441,324,3,0.89
37363,2226,346,10,25.73
37364,39060,452,2,11.17
37365,49145,379,6,14.91
37366,23819,333,2,24.24
37367,33549,335,1,23.18
37368,16052,93,3,5.17
37369,17497,494,5,12.22
37370,23901,60,5,22.53
37371,24523,171,6,21.2
37372,46307,432,5,29.26
37373,27624,126,2,15.28
37374,44075,212,1,29.64
37375,25443,489,9,4.3
37376,31735,241,9,24.73
37377,33648,309,2,19.22
37378,5461,88,8,10.56
37379,24674,352,7,6.93
37380,299,341,9,7.45
37381,42596,374,3,3.54
37382,40897,261,7,29.16
37383,24659,72,3,8.15
37384,30104,154,4,27.3
37385,43239,436,4,26.44
37386,38633,93,8,22.2
37387,27720,346,7,26.95
37388,8046,13,8,15.25
37389,1959,19,9,8.3
37390,29746,394,10,9.45
37391,5624,327,2,18.65
37392,23167,247,3,7.04
37393,44687,475,7,19.13
37394,9751,237,9,1.9
37395,23660,371,4,13.27
37396,13309,262,5,26.54
37397,44506,266,8,3.05
37398,46867,130,6,12.6
37399,30581,415,7,1.11
37400,40304,132,5,29.11
37401,31892,176,3,13.68
37402,25522,242,4,18.62
37403,34657,152,6,15.19
37404,48949,130,3,11.05
37405,11543,276,7,12.3
37406,41101,68,2,0.54
37407,10030,410,8,3.17
37408,45094,228,8,18.6
37409,41215,275,10,1.54
37410,33687,181,6,3.86
37411,10095,366,9,2.36
37412,36176,92,7,12.65
37413,32552,22,1,3.38
37414,46976,234,5,2.61
37415,12904,105,8,9.65
37416,570,95,1,4.24
37417,41782,304,2,26.0
37418,35849,417,5,3.97
37419,42817,22,6,16.74
37420,48844,48,7,9.6
37421,37258,341,9,9.95
37422,15648,237,2,26.68
37423,23390,34,5,15.47
37424,6230,211,4,10.25
37425,925,109,9,28.54
37426,43913,200,6,21.13
37427,24209,287,4,22.3
37428,22547,380,8,6.48
37429,20867,96,4,15.29
37430,47572,77,6,21.35
37431,30296,192,3,10.55
37432,15359,180,9,19.27
37433,4937,171,7,15.03
37434,29277,265,10,19.72
37435,9314,313,9,22.27
37436,45147,171,8,5.36
37437,17070,316,9,12.23
37438,12863,397,10,11.59
37439,4694,178,9,3.0
37440,30226,54,8,12.5
37441,2476,422,9,14.67
37442,2192,67,5,3.05
37443,4334,411,8,13.93
37444,46699,344,1,9.72
37445,48890,384,6,6.6
37446,41687,290,6,24.45
37447,7851,104,3,12.32
37448,10240,295,2,21.25
37449,29363,425,4,19.83
37450,38947,432,6,9.28
37451,39871,105,4,6.01
37452,32840,44,8,17.63
37453,45755,138,5,3.79
37454,2316,84,4,22.28
37455,30707,206,8,0.63
37456,44446,393,5,26.85
37457,22962,324,7,8.8
37458,25803,53,4,24.53
37459,31022,155,6,6.08
37460,5625,182,1,25.03
37461,18778,254,1,23.63
37462,48731,83,6,24.76
37463,46099,184,7,29.91
37464,1843,242,5,3.63
37465,21006,9,2,29.42
37466,36141,404,6,8.08
37467,43801,431,4,15.26
37468,27460,164,9,25.29
37469,41219,34,3,28.65
37470,15187,178,5,13.9
37471,27786,134,3,20.48
37472,16820,178,6,8.73
37473,48233,493,8,0.91
37474,49572,275,5,27.27
37475,43857,303,7,19.85
37476,18607,42,9,24.44
37477,17700,451,5,29.21
37478,23297,141,1,11.71
37479,8748,469,8,13.53
37480,17978,367,1,22.94
37481,25826,409,8,26.46
37482,18084,89,3,19.79
37483,11298,441,1,19.96
37484,27700,361,1,3.32
37485,11263,438,10,26.7
37486,41994,29,8,6.15
37487,41500,172,3,23.72
37488,82,59,9,29.67
37489,17631,424,1,13.43
37490,18211,179,3,28.27
37491,1298,62,5,26.9
37492,20844,213,6,17.12
37493,21605,496,6,8.1
37494,45410,236,6,22.74
37495,41974,368,5,24.51
37496,45678,345,3,0.1
37497,26990,87,3,26.79
37498,13546,48,3,4.42
37499,29493,38,6,15.81
37500,23748,320,2,10.66
37501,1886,2,5,27.04
37502,29351,297,6,6.2
37503,11001,1,4,9.54
37504,12386,282,5,11.75
37505,39537,90,10,9.11
37506,25301,34,10,6.66
37507,6528,367,6,24.62
37508,13414,128,6,14.05
37509,14663,372,4,21.26
37510,18881,353,3,15.72
37511,19296,87,7,8.2
37512,49525,423,2,13.45
37513,11982,134,9,22.32
37514,35209,498,4,16.27
37515,38495,433,7,16.58
37516,31436,353,7,7.61
37517,46671,183,5,5.79
37518,1831,84,6,11.54
37519,4604,368,6,27.88
37520,35034,179,5,17.13
37521,46402,455,10,21.71
37522,38352,369,4,18.54
37523,26368,294,3,9.41
37524,248,94,5,29.31
37525,23261,33,6,12.62
37526,2169,384,5,22.49
37527,30495,371,7,3.28
37528,49775,232,3,29.58
37529,35895,153,2,8.98
37530,10088,31,4,11.79
37531,37335,16,8,5.1
37532,14695,385,3,1.66
37533,3612,491,8,12.76
37534,42873,322,6,13.02
37535,27629,235,10,20.63
37536,2485,85,6,12.62
37537,47686,410,8,11.92
37538,564,386,10,27.44
37539,38956,250,7,15.53
37540,49244,120,1,14.87
37541,26490,404,9,4.72
37542,14205,424,9,5.48
37543,10399,337,2,15.25
37544,6698,281,8,27.08
37545,22650,317,5,9.58
37546,19820,25,7,10.79
37547,508,36,4,14.63
37548,46552,384,8,2.74
37549,20474,216,2,7.36
37550,4863,405,7,0.37
37551,37098,307,8,23.94
37552,11877,225,6,27.71
37553,37759,218,9,4.58
37554,37402,189,2,21.6
37555,4878,119,5,14.84
37556,21753,317,7,5.28
37557,43900,242,6,16.23
37558,18239,280,2,9.4
37559,5804,100,5,24.31
37560,2510,120,6,4.14
37561,33663,408,7,27.46
37562,36350,440,5,2.29
37563,7808,149,2,13.74
37564,19520,195,5,8.02
37565,6802,98,6,19.24
37566,7298,205,1,26.97
37567,33089,317,9,22.19
37568,11562,490,4,20.77
37569,46243,224,9,16.13
37570,25346,484,2,3.43
37571,20396,279,9,5.08
37572,31349,349,3,12.07
37573,47783,43,4,27.11
37574,25577,74,2,23.7
37575,34944,351,6,20.25
37576,7070,400,3,11.78
37577,16156,38,3,24.68
37578,49214,356,7,7.15
37579,44124,270,7,12.24
37580,47883,407,6,14.61
37581,10096,315,1,22.55
37582,49753,73,3,26.53
37583,22510,318,10,19.99
37584,5593,325,7,22.81
37585,41350,409,1,21.07
37586,15886,458,4,28.56
37587,28089,352,6,9.65
37588,18043,185,1,5.57
37589,10807,186,5,12.39
37590,32333,242,6,20.57
37591,9626,470,7,23.11
37592,14456,121,4,25.95
37593,2268,437,6,0.89
37594,16153,131,1,29.49
37595,3315,321,2,5.27
37596,5913,348,8,23.96
37597,1813,365,1,9.74
37598,27805,171,3,11.17
37599,5574,332,4,12.83
37600,20680,467,10,0.21
37601,33849,489,7,28.43
37602,7206,22,2,4.25
37603,33286,25,4,9.95
37604,44370,184,10,9.05
37605,29206,141,4,1.9
37606,4260,161,10,14.59
37607,32122,41,8,10.33
37608,4743,153,2,23.41
37609,25468,254,3,3.43
37610,31700,145,5,18.65
37611,34807,142,8,16.1
37612,17667,421,2,0.96
37613,34914,90,6,17.68
37614,17158,104,8,9.08
37615,11561,207,4,18.82
37616,44957,85,10,6.9
37617,31992,375,3,25.98
37618,16064,465,8,21.38
37619,9084,246,8,9.68
37620,21176,173,2,14.84
37621,46640,456,3,22.5
37622,25308,176,1,26.37
37623,24724,168,6,23.78
37624,27606,471,10,14.92
37625,41726,197,2,14.97
37626,15137,164,8,29.6
37627,46890,455,5,21.26
37628,25622,202,10,18.78
37629,8859,414,4,24.4
37630,49328,302,9,7.36
37631,35596,388,3,1.28
37632,39812,52,1,4.93
37633,34310,103,3,4.29
37634,14121,233,3,2.08
37635,5885,200,6,6.48
37636,3942,385,2,6.37
37637,25063,297,10,3.9
37638,33907,295,10,23.69
37639,8195,74,2,29.95
37640,1781,197,2,12.36
37641,25064,496,9,24.59
37642,21404,295,9,11.29
37643,9414,33,10,20.41
37644,25693,461,6,14.93
37645,12196,330,4,11.07
37646,18715,230,3,16.11
37647,46627,114,4,9.86
37648,30694,366,9,28.85
37649,44480,285,8,10.75
37650,30824,277,5,18.23
37651,17422,443,5,26.84
37652,29735,19,3,13.56
37653,17352,457,9,12.56
37654,18127,391,9,17.21
37655,19674,56,4,21.39
37656,19378,499,5,23.2
37657,35598,237,3,15.57
37658,36434,372,5,3.59
37659,42976,384,7,10.27
37660,3622,216,8,20.99
37661,1103,276,8,21.65
37662,5390,103,6,14.46
37663,36232,174,7,3.22
37664,17297,301,8,6.32
37665,48947,419,6,27.04
37666,49488,121,9,29.06
37667,17900,457,3,14.15
37668,44713,143,2,14.43
37669,46856,62,2,15.59
37670,6732,247,10,28.54
37671,9331,203,6,16.24
37672,25804,109,2,7.48
37673,45641,317,4,25.75
37674,49365,165,10,3.02
37675,35869,313,3,16.19
37676,27272,344,7,14.27
37677,25357,327,8,7.94
37678,20594,423,6,25.78
37679,39723,230,7,3.47
37680,8322,236,4,21.91
37681,29096,261,7,15.9
37682,45151,309,4,20.65
37683,8148,348,8,28.01
37684,17637,333,1,16.43
37685,42032,85,10,13.75
37686,11265,135,1,21.17
37687,16992,58,3,15.25
37688,21663,253,2,22.28
37689,11091,424,1,6.72
37690,38155,2,7,1.72
37691,2428,40,6,1.74
37692,10275,171,6,14.99
37693,18863,98,9,21.3
37694,49331,136,4,26.64
37695,27878,354,5,23.77
37696,42930,115,8,19.45
37697,30124,13,9,9.57
37698,5712,474,9,14.37
37699,39059,158,7,13.81
37700,38744,96,1,16.61
37701,36457,170,2,0.89
37702,7515,196,3,27.5
37703,21626,370,4,25.64
37704,16763,461,7,16.33
37705,47827,1,1,22.43
37706,9979,211,1,23.33
37707,6113,267,5,2.41
37708,28650,295,10,0.32
37709,40800,93,10,5.96
37710,24639,301,3,8.44
37711,12847,59,3,7.57
37712,47123,374,5,24.04
37713,688,161,5,6.23
37714,39212,183,5,24.27
37715,28079,332,2,1.67
37716,33940,476,10,27.82
37717,33028,112,4,5.67
37718,17416,203,10,14.26
37719,44676,36,7,20.17
37720,38750,376,3,13.54
37721,19018,271,10,15.22
37722,20330,367,1,11.48
37723,22506,454,2,5.13
37724,46456,398,2,4.15
37725,8838,372,2,4.38
37726,12526,372,3,22.12
37727,37213,499,8,9.52
37728,24773,103,5,20.68
37729,16398,430,2,29.62
37730,34583,294,4,27.45
37731,45519,72,6,4.1
37732,18538,177,7,23.67
37733,46870,436,1,9.07
37734,3853,218,8,17.94
37735,6525,190,1,1.71
37736,4275,4,1,9.06
37737,48005,371,4,3.32
37738,2826,114,7,11.36
37739,43992,352,8,17.24
37740,7850,295,7,2.2
37741,35756,401,3,28.12
37742,17931,47,8,26.32
37743,42950,141,2,20.63
37744,43317,19,5,14.96
37745,15140,159,8,26.54
37746,12695,58,3,19.37
37747,14531,404,5,20.81
37748,2751,233,7,17.4
37749,2627,186,1,7.28
37750,5635,292,10,21.77
37751,39940,236,6,21.36
37752,43843,495,5,19.89
37753,8489,303,8,0.57
37754,12052,225,3,28.13
37755,36390,362,7,18.35
37756,1359,180,10,17.53
37757,26943,81,5,21.3
37758,44850,318,10,22.57
37759,12584,88,3,21.01
37760,36798,433,5,15.99
37761,49926,63,1,23.8
37762,6680,375,9,6.12
37763,19038,168,9,11.67
37764,35541,101,4,1.45
37765,30912,250,1,7.5
37766,37505,204,3,19.51
37767,22447,464,8,27.85
37768,28449,287,1,14.42
37769,5533,3,4,0.17
37770,36316,17,3,0.05
37771,36475,360,1,23.88
37772,35305,225,8,3.56
37773,19198,4,5,21.96
37774,42081,368,8,17.49
37775,32996,498,3,7.25
37776,45463,242,1,21.48
37777,17771,97,5,18.89
37778,19947,176,9,4.31
37779,15342,310,3,2.49
37780,5163,155,9,9.52
37781,1045,87,5,14.54
37782,291,408,6,15.19
37783,28677,151,2,26.72
37784,23540,4,5,27.89
37785,34160,101,6,15.45
37786,17252,454,9,29.34
37787,36714,375,9,29.0
37788,19193,363,2,26.78
37789,34239,419,7,3.21
37790,39698,214,1,8.06
37791,16798,475,4,5.0
37792,25288,282,9,6.82
37793,25197,96,7,13.72
37794,29660,313,7,0.85
37795,19574,192,4,18.49
37796,22155,102,2,9.75
37797,37631,396,10,12.02
37798,42974,387,4,1.21
37799,35075,294,4,22.88
37800,49148,295,7,15.23
37801,36819,412,4,28.81
37802,11089,368,1,12.48
37803,26014,219,5,26.43
37804,23493,443,3,21.58
37805,2297,38,10,21.72
37806,19903,252,1,24.38
37807,3731,365,1,12.29
37808,18171,386,8,5.67
37809,20188,201,3,3.83
37810,94,332,5,24.09
37811,10738,358,7,12.36
37812,18592,210,3,29.73
37813,39405,262,2,4.61
37814,48681,417,9,19.03
37815,3375,352,5,4.14
37816,21015,4,8,9.33
37817,20546,260,8,8.39
37818,37149,463,7,9.46
37819,49611,8,10,0.15
37820,8768,342,2,13.89
37821,6808,233,4,18.91
37822,17624,148,7,24.52
37823,14058,336,6,23.57
37824,26291,494,4,11.12
37825,9872,80,7,17.41
37826,20236,247,4,9.05
37827,3221,127,10,11.63
37828,905,215,2,14.86
37829,44969,146,6,10.24
37830,31314,413,2,11.82
37831,38589,343,3,29.88
37832,14440,386,2,29.05
37833,34223,111,5,3.54
37834,28820,92,6,18.04
37835,23480,326,1,27.05
37836,10738,141,6,17.18
37837,926,233,1,20.01
37838,36008,142,9,1.83
37839,30889,430,8,26.0
37840,19021,3,9,26.31
37841,22326,332,6,3.28
37842,32293,213,4,20.94
37843,42667,93,9,13.6
37844,30379,417,5,18.91
37845,9792,110,2,19.3
37846,7994,132,10,9.76
37847,34232,119,9,21.69
37848,47505,101,6,24.8
37849,23131,152,6,3.5
37850,28948,377,1,27.56
37851,26538,449,1,9.93
37852,29304,473,7,15.86
37853,32676,381,10,2.31
37854,16212,322,7,3.06
37855,8700,49,6,1.15
37856,45957,315,9,1.54
37857,31529,135,9,7.59
37858,3004,99,1,12.52
37859,42789,316,8,25.62
37860,14972,124,1,14.37
37861,41888,134,8,28.3
37862,37834,95,10,16.6
37863,4301,125,2,20.49
37864,2962,336,6,20.56
37865,5298,161,7,7.63
37866,37627,252,5,12.62
37867,14004,350,7,22.44
37868,21247,138,6,17.62
37869,20124,360,1,22.62
37870,17594,276,6,21.85
37871,5791,471,5,27.52
37872,23115,393,7,2.41
37873,45921,164,6,22.8
37874,38280,190,8,23.95
37875,36581,323,7,25.35
37876,28621,311,2,7.38
37877,5645,349,9,1.42
37878,2839,82,1,5.24
37879,33868,149,6,17.83
37880,25595,98,4,20.88
37881,2393,430,9,17.24
37882,48447,279,5,18.26
37883,35130,343,8,9.42
37884,43216,175,3,10.29
37885,17366,327,8,10.91
37886,45767,356,8,19.71
37887,14709,341,8,18.59
37888,15221,372,7,8.49
37889,37406,496,2,16.93
37890,9698,118,6,0.62
37891,37876,298,6,5.48
37892,21762,428,7,12.24
37893,22466,18,9,29.21
37894,39377,389,4,20.11
37895,13347,17,5,13.34
37896,5492,417,5,6.49
37897,19388,203,8,22.57
37898,2063,316,1,25.13
37899,35833,75,4,5.58
37900,19319,322,7,15.67
37901,23013,361,7,4.12
37902,32706,158,10,4.68
37903,33132,187,1,6.59
37904,38901,497,10,3.87
37905,28168,1,2,24.08
37906,4117,500,2,24.78
37907,19506,141,6,15.38
37908,14466,450,4,4.36
37909,9241,184,4,9.39
37910,21276,226,10,18.27
37911,15159,416,8,22.74
37912,49983,225,1,15.14
37913,45910,105,4,16.74
37914,42968,274,3,10.46
37915,36493,308,1,11.67
37916,44960,258,7,19.02
37917,20122,360,6,11.13
37918,13512,61,9,18.79
37919,36042,408,6,0.46
37920,12254,51,6,4.46
37921,16711,120,2,16.54
37922,15827,339,9,29.54
37923,40013,481,4,19.36
37924,27378,2,8,15.38
37925,39366,272,3,22.18
37926,1845,98,3,8.33
37927,39603,441,1,2.67
37928,17513,257,8,3.9
37929,12280,227,2,12.85
37930,30863,1,8,19.73
37931,11021,325,8,28.57
37932,32139,51,7,17.89
37933,39968,339,6,19.1
37934,29087,298,3,2.09
37935,6409,134,9,8.3
37936,23089,496,2,6.31
37937,11338,85,2,7.99
37938,23783,193,7,24.51
37939,39395,217,2,16.78
37940,1798,492,2,23.94
37941,902,169,1,9.67
37942,38225,54,4,18.15
37943,18028,97,8,8.42
37944,22821,104,2,24.67
37945,34450,330,1,8.46
37946,43111,83,1,4.94
37947,43629,257,9,16.61
37948,39599,356,6,22.05
37949,36807,220,6,23.13
37950,5554,451,9,19.75
37951,32327,81,1,21.45
37952,14013,251,1,17.37
37953,33178,122,4,25.96
37954,47603,487,7,4.43
37955,2439,391,6,25.68
37956,49944,105,8,10.42
37957,4068,363,2,27.31
37958,48102,427,3,5.31
37959,15911,132,9,24.57
37960,24859,415,2,16.62
37961,30327,143,2,29.57
37962,33953,70,4,2.01
37963,20633,28,10,18.85
37964,4850,292,4,0.12
37965,10473,30,6,6.12
37966,34712,90,5,4.1
37967,47465,180,4,14.25
37968,13896,428,9,18.9
37969,15096,66,3,26.02
37970,7552,367,1,0.22
37971,46781,409,1,18.78
37972,46683,125,9,6.26
37973,2463,329,9,14.88
37974,38483,428,3,27.1
37975,45433,388,9,16.65
37976,46857,331,6,1.78
37977,48758,322,8,7.91
37978,43015,384,7,26.8
37979,45877,63,6,20.46
37980,38391,102,1,9.21
37981,37419,344,3,17.99
37982,44568,438,8,4.92
37983,10363,283,1,29.98
37984,15399,281,1,9.59
37985,2223,223,7,27.49
37986,6157,159,2,7.98
37987,6700,267,2,18.82
37988,23084,233,10,27.37
37989,22808,205,4,17.06
37990,26884,79,10,0.17
37991,9720,82,8,8.62
37992,46142,331,3,21.15
37993,49730,163,7,12.11
37994,33483,495,6,29.08
37995,8182,179,9,10.26
37996,47095,333,7,20.05
37997,25692,170,9,2.13
37998,32339,398,8,16.95
37999,49274,345,7,24.58
38000,49087,350,9,15.59
38001,5548,379,3,12.63
38002,31352,301,9,0.82
38003,39732,189,8,0.81
38004,7973,148,6,21.37
38005,35736,420,5,12.59
38006,5222,152,6,2.86
38007,6154,111,3,18.72
38008,7192,141,8,17.69
38009,47036,248,2,16.67
38010,34205,266,3,8.94
38011,33735,152,9,16.01
38012,362,421,7,9.21
38013,13854,346,10,0.98
38014,2379,332,4,24.4
38015,19802,266,10,18.92
38016,4897,490,10,10.51
38017,16511,315,2,13.95
38018,4189,417,4,16.2
38019,34330,228,6,19.1
38020,35506,296,3,23.92
38021,21904,411,4,5.76
38022,12176,448,4,26.42
38023,36827,307,9,28.86
38024,5968,69,10,8.03
38025,2469,138,6,13.62
38026,42424,213,6,13.85
38027,3796,465,2,14.69
38028,49577,343,5,5.18
38029,42970,177,1,28.87
38030,13699,219,6,25.75
38031,32768,282,2,28.07
38032,47111,471,10,22.09
38033,18085,355,3,20.79
38034,30381,335,4,28.73
38035,42666,349,10,28.88
38036,45266,444,1,7.22
38037,47178,388,3,20.46
38038,24689,424,8,5.41
38039,36186,211,2,21.33
38040,16287,360,4,20.54
38041,22090,183,2,12.72
38042,38977,322,3,7.8
38043,38768,477,1,14.77
38044,37104,155,6,20.78
38045,39763,36,3,6.96
38046,38408,166,9,28.61
38047,49070,184,5,12.1
38048,16465,142,8,18.09
38049,17588,458,1,15.54
38050,5332,116,1,16.01
38051,6794,291,1,28.49
38052,23564,274,10,19.02
38053,29568,41,8,13.31
38054,5526,27,2,3.99
38055,48582,237,2,3.92
38056,46568,464,2,10.68
38057,489,484,2,0.94
38058,46097,108,8,14.17
38059,46019,245,3,24.84
38060,47783,474,7,2.17
38061,39449,143,4,10.58
38062,14764,403,1,21.29
38063,24380,442,8,25.5
38064,13712,278,7,9.79
38065,24208,442,7,2.2
38066,11626,476,6,6.67
38067,34906,183,1,14.2
38068,41515,53,2,27.77
38069,2101,60,4,22.19
38070,8173,292,2,3.74
38071,40162,208,4,20.97
38072,24336,97,5,19.51
38073,49863,481,5,16.47
38074,48577,294,8,29.06
38075,268,178,7,3.65
38076,49256,211,2,8.95
38077,9680,375,6,2.09
38078,664,231,10,29.67
38079,40598,17,6,13.96
38080,20544,40,4,26.94
38081,49456,227,5,2.35
38082,41935,287,5,19.72
38083,28538,316,3,13.3
38084,48289,209,3,5.51
38085,17845,398,2,17.33
38086,42007,307,5,14.43
38087,3865,58,5,24.4
38088,4626,142,8,6.89
38089,28259,203,1,3.83
38090,30950,454,7,2.37
38091,31540,425,3,7.35
38092,28608,251,3,13.95
38093,10201,55,9,12.73
38094,21923,166,2,19.64
38095,26462,386,5,25.76
38096,19188,445,6,11.23
38097,31823,400,5,1.31
38098,31917,51,4,13.93
38099,34020,349,5,13.29
38100,43581,459,2,13.77
38101,20415,360,2,14.19
38102,18783,276,9,15.22
38103,43635,452,6,5.71
38104,9914,106,1,25.85
38105,49506,25,5,1.75
38106,25212,458,2,17.17
38107,25479,218,2,20.56
38108,27700,380,4,16.68
38109,2200,164,2,11.13
38110,35285,350,6,2.16
38111,21687,340,2,17.09
38112,16605,226,10,27.32
38113,14118,104,10,29.51
38114,29903,313,10,7.93
38115,4742,8,8,0.98
38116,8190,478,10,21.15
38117,29687,221,4,16.4
38118,47348,175,6,18.79
38119,36425,13,1,20.81
38120,46389,156,6,22.71
38121,31265,332,9,21.84
38122,1009,484,7,0.45
38123,31644,275,5,15.37
38124,23712,47,8,6.9
38125,5233,20,10,18.88
38126,12316,357,3,17.29
38127,43000,336,10,29.57
38128,47511,250,9,21.89
38129,26580,107,10,24.84
38130,26061,494,9,18.27
38131,35727,27,5,21.34
38132,3183,135,1,23.89
38133,3172,62,8,2.22
38134,45967,388,5,19.32
38135,6129,160,5,29.75
38136,2447,147,3,13.61
38137,48989,74,2,20.87
38138,41351,254,5,8.73
38139,6299,166,10,9.46
38140,10304,162,8,17.23
38141,44728,233,8,3.33
38142,47950,150,4,15.66
38143,14484,24,1,27.52
38144,13726,168,6,11.48
38145,37492,193,6,28.22
38146,46278,191,2,5.33
38147,24380,197,7,4.62
38148,5513,476,5,11.57
38149,21600,88,2,14.87
38150,2631,8,8,11.77
38151,2838,172,5,15.79
38152,9342,118,2,26.04
38153,46785,177,5,24.27
38154,46897,47,6,9.11
38155,48589,155,8,9.99
38156,3677,339,1,11.57
38157,49783,50,8,17.08
38158,30112,252,5,12.77
38159,743,448,9,17.06
38160,23530,359,3,20.86
38161,20071,492,7,0.97
38162,21756,177,5,13.78
38163,27460,214,3,28.31
38164,12668,81,10,7.59
38165,21583,444,1,3.45
38166,9294,333,7,19.38
38167,2278,145,10,1.43
38168,22645,331,5,22.05
38169,18327,454,2,10.76
38170,49686,185,5,25.79
38171,30165,455,4,18.64
38172,40117,204,8,2.57
38173,38108,207,6,0.22
38174,9041,175,8,6.8
38175,41042,371,7,19.47
38176,5481,127,4,26.84
38177,32778,88,10,29.44
38178,6104,57,10,20.05
38179,16543,193,6,11.85
38180,14969,114,10,11.12
38181,44834,453,2,28.25
38182,28401,470,10,25.46
38183,28634,417,10,29.43
38184,34186,283,3,2.96
38185,27515,88,9,28.42
38186,47918,405,10,4.5
38187,10848,205,6,29.8
38188,1488,493,5,21.23
38189,41354,293,2,13.91
38190,3749,86,1,25.01
38191,43990,477,7,4.64
38192,7569,68,4,8.93
38193,1379,339,1,8.93
38194,36387,271,3,7.63
38195,6099,470,7,5.81
38196,29774,283,2,8.13
38197,6829,138,8,7.33
38198,10907,268,7,18.04
38199,16361,398,10,14.23
38200,15894,112,4,4.2
38201,26900,250,8,13.05
38202,30689,411,4,28.37
38203,14969,53,10,27.57
38204,32127,500,3,22.45
38205,36081,106,9,24.39
38206,17624,121,8,2.34
38207,6332,276,9,25.77
38208,15098,338,3,27.23
38209,37426,219,7,20.35
38210,6824,76,2,27.76
38211,1985,499,1,23.62
38212,44807,190,9,7.03
38213,28881,289,10,4.03
38214,49388,41,3,12.47
38215,15003,245,7,3.08
38216,7141,173,2,29.75
38217,45165,490,7,13.26
38218,48746,476,5,27.3
38219,3946,286,7,2.82
38220,25053,492,6,10.53
38221,24323,158,10,14.33
38222,48087,496,5,22.0
38223,10394,204,9,20.1
38224,8214,440,9,7.04
