order_id,customer_id,store_id,order_date,payment_method
19876,8978,4,2026-05-06,Net Banking
19877,5001,39,2025-01-27,Cash
19878,4073,4,2024-09-18,UPI
19879,1705,24,2024-12-04,Cash
19880,1094,27,2026-04-04,Cash
19881,3597,16,2025-06-19,Net Banking
19882,420,42,2025-09-27,UPI
19883,3363,48,2026-06-22,Card
19884,87,10,2024-10-17,UPI
19885,1174,11,2025-05-12,Card
19886,3609,7,2026-04-29,Net Banking
19887,4230,47,2025-05-22,Cash
19888,8875,44,2025-01-20,Net Banking
19889,4779,35,2026-04-29,Cash
19890,1179,28,2024-10-27,Card
19891,3468,4,2024-12-13,Card
19892,6343,49,2025-11-18,Card
19893,2887,14,2024-07-17,Cash
19894,328,43,2024-09-01,Card
19895,7737,48,2024-09-14,Card
19896,2165,28,2025-04-23,Card
19897,4694,29,2025-04-03,Card
19898,1837,37,2025-11-15,Net Banking
19899,8066,31,2025-06-12,UPI
19900,4202,43,2025-11-14,Net Banking
19901,6333,9,2025-11-19,Net Banking
19902,3000,9,2025-07-08,UPI
19903,4736,14,2024-10-09,UPI
19904,9845,40,2026-05-17,Net Banking
19905,7898,49,2025-10-19,Card
19906,807,30,2025-09-13,Card
19907,1195,19,2026-06-08,Card
19908,2396,34,2026-01-23,Card
19909,3944,16,2025-02-08,UPI
19910,8186,19,2025-04-26,Net Banking
19911,8070,23,2024-11-11,UPI
19912,3773,32,2024-08-11,Cash
19913,5348,25,2025-12-10,Card
19914,600,38,2025-02-20,Cash
19915,8526,45,2025-08-30,UPI
19916,9939,44,2024-09-25,UPI
19917,608,25,2024-09-23,Card
19918,7451,20,2025-07-26,Card
19919,9420,39,2025-03-30,UPI
19920,9699,37,2024-09-13,Net Banking
19921,9575,41,2025-08-09,Net Banking
19922,8315,41,2024-10-06,Cash
19923,6671,49,2025-10-23,Cash
19924,7724,43,2024-07-21,UPI
19925,2780,40,2025-03-08,UPI
19926,7345,9,2025-01-29,Card
19927,4933,33,2026-01-02,Cash
19928,7308,9,2024-09-25,Cash
19929,8263,16,2025-06-08,Net Banking
19930,8361,50,2024-07-22,Cash
19931,7140,8,2025-11-22,Net Banking
19932,8972,48,2025-06-14,UPI
19933,3495,5,2026-06-01,Cash
19934,4975,48,2025-08-12,Net Banking
19935,9915,36,2025-10-06,Net Banking
19936,4637,8,2025-12-20,UPI
19937,606,28,2025-05-23,Net Banking
19938,3347,25,2024-08-13,UPI
19939,7282,11,2025-11-02,UPI
19940,2605,15,2025-06-01,UPI
19941,7774,23,2024-10-30,Card
19942,7158,38,2024-09-20,Net Banking
19943,2897,5,2025-01-16,UPI
19944,3430,25,2024-07-02,Cash
19945,2839,41,2025-09-23,Cash
19946,2029,26,2026-01-26,UPI
19947,6256,15,2025-10-23,Net Banking
19948,8990,39,2026-03-03,Net Banking
19949,7655,35,2026-02-09,Card
19950,4570,47,2025-09-03,UPI
19951,5277,36,2026-04-20,UPI
19952,4181,44,2026-02-21,Card
19953,69,36,2025-01-08,UPI
19954,396,14,2024-11-25,UPI
19955,1732,16,2025-12-18,UPI
19956,9820,4,2025-01-12,Cash
19957,1958,40,2024-09-06,Cash
19958,8355,17,2024-10-11,UPI
19959,700,44,2025-09-21,Card
19960,4639,31,2025-05-28,Net Banking
19961,6909,34,2024-10-10,UPI
19962,5637,11,2025-08-27,Net Banking
19963,8170,40,2026-05-19,Net Banking
19964,7738,18,2024-12-10,Net Banking
19965,643,36,2024-10-17,Card
19966,4869,28,2024-12-21,Cash
19967,2113,16,2026-04-17,UPI
19968,463,42,2024-10-15,Cash
19969,29,38,2026-01-02,Cash
19970,2650,16,2025-01-12,Cash
19971,7333,50,2025-09-10,Net Banking
19972,2004,12,2026-04-26,UPI
19973,3021,3,2026-03-06,Card
19974,513,6,2025-04-09,Card
19975,8718,15,2025-01-18,Net Banking
19976,3114,16,2025-06-12,Cash
19977,7830,50,2025-11-17,Net Banking
19978,5013,17,2026-06-25,Card
19979,9765,3,2025-03-04,Cash
19980,7644,24,2025-01-14,Net Banking
19981,5263,20,2024-10-11,UPI
19982,5005,26,2024-12-04,Net Banking
19983,3328,37,2025-07-18,UPI
19984,2894,44,2026-02-04,Net Banking
19985,7903,20,2026-05-31,UPI
19986,1269,44,2024-10-03,Card
19987,6399,25,2025-10-23,UPI
19988,3907,46,2026-01-15,Net Banking
19989,9528,21,2025-02-13,Net Banking
19990,8426,8,2026-02-19,Net Banking
19991,9873,12,2025-03-28,Cash
19992,809,29,2025-08-25,UPI
19993,2393,10,2025-07-23,UPI
19994,6090,14,2026-04-22,Card
19995,664,8,2026-05-09,Card
19996,2686,37,2025-08-01,UPI
19997,72,33,2025-08-06,Net Banking
19998,1940,32,2025-03-01,Cash
19999,8819,14,2026-03-20,Card
20000,4681,39,2025-07-06,UPI
20001,3434,44,2024-11-27,UPI
20002,4625,9,2026-03-11,Cash
20003,8103,34,2025-04-15,UPI
20004,5857,2,2025-01-31,Card
20005,9552,5,2026-06-10,Cash
20006,5933,30,2025-11-30,UPI
20007,614,15,2025-05-11,Net Banking
20008,8049,14,2025-03-19,Cash
20009,6805,16,2025-07-07,Card
20010,1307,12,2025-02-10,Cash
20011,2451,20,2025-02-03,Card
20012,2987,50,2026-03-26,Net Banking
20013,3238,31,2025-07-07,UPI
20014,2784,37,2026-03-09,Net Banking
20015,5657,14,2024-07-20,Net Banking
20016,1378,12,2024-11-13,UPI
20017,3810,42,2026-04-23,Card
20018,8950,50,2026-06-22,UPI
20019,8221,34,2024-10-12,Card
20020,3894,29,2026-06-05,Card
20021,1299,30,2026-01-30,Net Banking
20022,1321,29,2026-02-09,Net Banking
20023,5457,44,2025-06-27,Net Banking
20024,4193,10,2025-01-11,Cash
20025,8567,5,2025-04-23,UPI
20026,3793,11,2025-10-01,Card
20027,9923,21,2025-04-30,Net Banking
20028,1321,2,2025-07-17,UPI
20029,95,30,2025-06-26,Card
20030,7044,38,2024-09-08,UPI
20031,786,1,2025-08-22,UPI
20032,6953,31,2025-10-30,UPI
20033,7448,31,2024-11-23,UPI
20034,7980,42,2026-05-30,Cash
20035,2812,5,2024-11-01,Cash
20036,7786,45,2026-03-17,Cash
20037,5573,18,2025-11-04,Net Banking
20038,5154,24,2024-07-29,UPI
20039,7859,25,2024-12-23,Net Banking
20040,1101,15,2026-03-10,UPI
20041,2389,40,2026-04-07,UPI
20042,1728,19,2025-03-07,Cash
20043,5758,16,2025-03-19,UPI
20044,7240,23,2025-12-14,Net Banking
20045,4040,19,2024-07-02,Cash
20046,7935,8,2025-10-31,UPI
20047,4997,48,2025-06-07,UPI
20048,212,38,2026-03-12,Card
20049,4889,38,2026-02-20,UPI
20050,6503,16,2025-07-31,UPI
20051,7145,47,2025-05-31,Cash
20052,7560,16,2026-03-21,Cash
20053,9864,35,2025-10-04,Card
20054,3109,29,2025-12-22,Cash
20055,4656,27,2026-04-05,Net Banking
20056,2946,29,2026-03-07,Net Banking
20057,9549,49,2025-12-08,UPI
20058,2935,36,2026-02-16,Net Banking
20059,7321,12,2024-12-03,Card
20060,4552,27,2025-05-24,Card
20061,6935,33,2024-11-04,UPI
20062,8954,13,2026-02-19,Net Banking
20063,6696,28,2025-05-14,Cash
20064,2120,37,2024-07-09,Net Banking
20065,861,1,2025-10-04,Net Banking
20066,3254,43,2025-02-01,Cash
20067,2367,15,2024-08-19,UPI
20068,5102,40,2024-11-09,Net Banking
20069,3839,26,2025-05-01,Net Banking
20070,8158,34,2024-10-12,Card
20071,5528,6,2024-12-04,Card
20072,3918,29,2024-09-22,Cash
20073,5113,22,2025-12-05,UPI
20074,9525,47,2025-05-06,Cash
20075,2280,33,2026-06-09,Net Banking
20076,9281,34,2026-04-03,Cash
20077,7640,28,2024-07-13,Cash
20078,317,31,2024-11-10,UPI
20079,4738,8,2026-01-08,Cash
20080,6575,31,2024-08-05,Net Banking
20081,9251,4,2025-07-29,Card
20082,1673,44,2025-12-18,Card
20083,7445,47,2026-05-12,Net Banking
20084,8730,18,2025-05-23,Cash
20085,8330,40,2026-06-06,Net Banking
20086,1757,11,2026-01-22,UPI
20087,6567,19,2025-10-08,Card
20088,8901,39,2026-04-25,Cash
20089,4508,48,2025-04-01,Net Banking
20090,853,26,2024-07-07,Net Banking
20091,52,20,2026-01-20,Card
20092,775,6,2025-09-03,Card
20093,1125,40,2024-12-23,Cash
20094,1274,37,2025-07-21,Net Banking
20095,486,50,2026-04-23,Card
20096,9356,43,2025-08-06,Cash
20097,8805,33,2025-09-15,Net Banking
20098,9437,21,2026-03-04,Net Banking
20099,4892,36,2024-11-16,Net Banking
20100,7223,8,2025-08-03,Card
20101,5141,22,2026-06-12,Net Banking
20102,3287,5,2024-11-22,Cash
20103,3335,32,2026-04-02,UPI
20104,5235,48,2026-02-13,Cash
20105,2412,30,2024-08-21,Card
20106,979,41,2025-09-01,Cash
20107,6599,12,2025-06-20,Card
20108,7849,41,2025-07-19,Card
20109,3615,38,2024-08-01,Net Banking
20110,8102,27,2024-08-01,Cash
20111,7588,31,2024-10-23,UPI
20112,4669,13,2024-12-12,Card
20113,3851,23,2025-11-26,Cash
20114,5456,6,2024-08-15,Cash
20115,7576,33,2024-08-28,Cash
20116,537,15,2025-10-28,Cash
20117,8680,44,2025-02-05,Card
20118,2027,20,2024-08-30,Net Banking
20119,461,6,2024-12-08,Net Banking
20120,7111,29,2025-08-26,Card
20121,3798,21,2026-05-05,Net Banking
20122,4504,3,2025-05-13,Net Banking
20123,1791,2,2025-09-29,Net Banking
20124,4462,42,2026-03-19,Net Banking
20125,8828,44,2025-05-02,Cash
20126,6145,44,2026-06-24,Card
20127,8051,37,2024-10-09,Net Banking
20128,7622,12,2024-12-15,UPI
20129,6983,40,2025-01-25,Cash
20130,8332,23,2025-02-27,UPI
20131,1858,40,2026-04-17,Cash
20132,6439,10,2024-08-30,Net Banking
20133,5555,33,2025-02-21,UPI
20134,5415,22,2024-09-01,Net Banking
20135,2279,33,2025-04-04,Cash
20136,634,7,2026-05-29,Cash
20137,5650,33,2025-08-13,Cash
20138,911,26,2025-03-21,UPI
20139,8395,18,2025-09-03,Cash
20140,5643,14,2025-11-20,UPI
20141,5536,12,2025-03-05,UPI
20142,9034,15,2025-02-06,Net Banking
20143,8042,9,2026-03-12,Net Banking
20144,1469,47,2025-02-08,UPI
20145,8503,5,2025-10-26,Net Banking
20146,7460,35,2025-10-06,UPI
20147,1773,14,2025-10-17,Net Banking
20148,5439,25,2024-12-02,Card
20149,3817,35,2026-01-03,Cash
20150,2432,9,2026-01-20,Net Banking
20151,8778,47,2024-08-26,Net Banking
20152,7907,3,2026-01-30,Cash
20153,7082,9,2026-03-15,Cash
20154,2581,21,2024-11-01,Card
20155,5356,46,2025-01-26,UPI
20156,5974,15,2025-08-24,Net Banking
20157,8421,36,2025-10-18,Cash
20158,7533,31,2026-06-15,Cash
20159,5937,45,2026-04-04,Net Banking
20160,3516,18,2024-12-30,Card
20161,7923,38,2025-10-27,Net Banking
20162,6128,4,2025-11-08,Card
20163,3057,27,2024-10-12,Cash
20164,8181,13,2026-02-24,Card
20165,5516,23,2025-11-29,UPI
20166,4453,29,2026-04-09,Cash
20167,2932,36,2026-03-24,UPI
20168,1935,17,2026-05-01,UPI
20169,1988,10,2025-04-11,UPI
20170,4479,36,2026-05-20,Net Banking
20171,2929,36,2026-06-26,Card
20172,7509,5,2025-02-21,Net Banking
20173,7718,15,2026-02-07,UPI
20174,4463,41,2024-11-26,UPI
20175,5664,12,2026-01-07,Net Banking
20176,808,20,2024-07-23,UPI
20177,13,20,2026-04-12,UPI
20178,4143,49,2025-02-14,UPI
20179,9440,10,2025-01-04,Card
20180,8840,8,2025-01-08,Card
20181,1004,50,2024-11-22,Net Banking
20182,6578,6,2025-05-05,Net Banking
20183,8677,3,2026-05-05,UPI
20184,1041,20,2025-12-17,Card
20185,197,34,2026-03-05,UPI
20186,8152,41,2026-04-22,Card
20187,6593,17,2025-08-10,Card
20188,5191,24,2025-05-31,Cash
20189,1102,42,2026-05-26,UPI
20190,4788,46,2025-03-12,Cash
20191,6473,31,2024-07-23,Net Banking
20192,3036,50,2025-04-06,UPI
20193,6767,21,2024-11-29,Card
20194,4779,10,2026-03-04,Cash
20195,2296,8,2025-06-18,Net Banking
20196,8231,29,2026-06-11,Cash
20197,5732,29,2025-06-30,Card
20198,9257,50,2026-05-16,Net Banking
20199,5417,32,2024-08-10,Net Banking
20200,1463,10,2025-10-25,Net Banking
20201,8728,21,2024-08-11,UPI
20202,4774,6,2025-06-12,Net Banking
20203,6878,11,2026-04-06,Cash
20204,568,13,2026-01-15,Cash
20205,609,24,2025-03-20,UPI
20206,2260,21,2026-04-02,Net Banking
20207,2437,1,2026-05-03,UPI
20208,9018,29,2026-01-25,Net Banking
20209,3433,18,2025-02-20,Card
20210,4477,47,2025-08-12,UPI
20211,1791,31,2025-01-13,Card
20212,3527,49,2026-04-11,Cash
20213,9557,25,2025-05-28,Card
20214,8320,8,2025-02-19,UPI
20215,9864,16,2024-11-14,Net Banking
20216,3655,11,2024-11-23,UPI
20217,2589,30,2025-02-19,Cash
20218,9702,43,2025-08-02,Net Banking
20219,3139,32,2026-04-14,Card
20220,7760,28,2024-11-06,Net Banking
20221,8961,36,2025-03-27,Card
20222,7006,39,2025-11-05,Cash
20223,8417,14,2026-04-20,Card
20224,1046,5,2025-11-13,Cash
20225,4446,34,2025-01-31,Cash
20226,1517,15,2026-02-24,UPI
20227,4153,6,2026-03-31,Card
20228,6023,49,2026-02-08,Card
20229,8856,23,2025-08-08,Card
20230,4914,23,2024-10-23,Net Banking
20231,8476,22,2025-09-15,UPI
20232,4201,43,2024-08-05,UPI
20233,6643,43,2026-03-06,UPI
20234,2385,24,2025-10-03,UPI
20235,6751,36,2025-02-05,Net Banking
20236,6540,21,2026-04-12,Card
20237,3484,26,2024-08-11,Cash
20238,1367,42,2024-08-05,UPI
20239,2279,34,2026-06-10,Card
20240,473,43,2024-09-30,UPI
20241,4800,25,2025-07-08,Net Banking
20242,5974,39,2026-02-17,UPI
20243,5233,50,2026-03-24,Cash
20244,5379,21,2026-06-20,Card
20245,8587,28,2025-04-27,Net Banking
20246,6825,27,2024-07-02,UPI
20247,1502,28,2026-01-31,Cash
20248,6111,36,2026-01-13,Cash
20249,5564,4,2024-07-05,Cash
20250,6393,46,2026-05-08,Cash
20251,6802,26,2024-12-16,Cash
20252,1062,13,2025-07-09,UPI
20253,4549,10,2024-11-26,Net Banking
20254,9754,18,2025-09-18,Net Banking
20255,5247,15,2025-09-24,Cash
20256,5461,29,2025-07-10,Cash
20257,7912,12,2025-11-17,Cash
20258,3247,46,2025-01-04,Net Banking
20259,1101,22,2026-03-30,Net Banking
20260,5477,17,2025-01-15,UPI
20261,6984,20,2026-06-28,Cash
20262,8821,34,2024-12-26,Cash
20263,3564,17,2026-06-22,Card
20264,9364,50,2025-08-03,Net Banking
20265,3338,38,2024-12-20,UPI
20266,3018,13,2024-12-08,Card
20267,5595,48,2025-09-27,Card
20268,1966,10,2025-05-21,UPI
20269,4705,44,2025-05-27,UPI
20270,3803,37,2025-10-06,UPI
20271,6891,15,2026-02-20,UPI
20272,8702,25,2024-11-09,UPI
20273,3870,11,2024-09-16,Cash
20274,5421,35,2025-03-11,Cash
20275,6921,39,2025-04-30,Net Banking
20276,7607,41,2025-03-14,Net Banking
20277,9164,7,2025-12-12,Cash
20278,8642,35,2026-05-26,Card
20279,5360,3,2026-03-30,Cash
20280,5849,43,2026-01-02,Card
20281,6875,50,2025-10-27,Cash
20282,7754,5,2024-10-15,Cash
20283,3080,11,2025-03-09,Card
20284,1959,25,2025-11-08,Cash
20285,4757,3,2024-10-06,Net Banking
20286,8925,45,2025-11-07,Cash
20287,7331,21,2024-09-11,UPI
20288,4295,25,2025-08-03,Net Banking
20289,7344,49,2026-01-14,Card
20290,4632,17,2025-01-03,Cash
20291,3612,9,2025-10-29,Net Banking
20292,4245,21,2025-02-05,Cash
20293,4896,8,2024-09-24,Net Banking
20294,5927,44,2025-02-03,Cash
20295,9940,37,2025-03-29,UPI
20296,5050,12,2025-08-15,UPI
20297,7553,9,2026-06-20,UPI
20298,2539,32,2024-11-13,UPI
20299,4278,46,2025-09-14,UPI
20300,2455,28,2024-09-26,UPI
20301,4729,23,2025-07-23,Card
20302,6853,17,2025-06-01,UPI
20303,3375,25,2025-10-30,UPI
20304,3566,8,2025-07-05,Net Banking
20305,7670,41,2024-07-24,Cash
20306,9886,49,2025-05-16,UPI
20307,6133,18,2026-01-17,Card
20308,4690,47,2026-05-21,UPI
20309,4115,1,2026-04-26,Net Banking
20310,3884,22,2025-10-06,Card
20311,1195,34,2026-02-22,UPI
20312,2755,15,2024-10-25,UPI
20313,567,2,2026-05-04,Card
20314,5054,43,2025-11-07,UPI
20315,785,16,2024-11-04,Net Banking
20316,537,17,2025-04-19,Cash
20317,1964,37,2025-08-06,UPI
20318,2075,44,2026-02-07,UPI
20319,3855,27,2024-12-21,UPI
20320,3240,4,2026-03-09,Cash
20321,5761,5,2025-07-20,Card
20322,3417,37,2024-12-19,Cash
20323,9859,37,2025-03-06,UPI
20324,7347,42,2025-01-18,Card
20325,2188,29,2026-06-25,Card
20326,5629,42,2025-05-16,Cash
20327,9216,25,2024-07-25,UPI
20328,1450,34,2026-05-03,Cash
20329,771,46,2024-11-20,UPI
20330,1015,16,2025-11-23,Net Banking
20331,4812,49,2025-06-01,Net Banking
20332,6573,8,2025-03-01,Net Banking
20333,2112,11,2026-04-15,UPI
20334,6018,33,2024-07-29,Net Banking
20335,4043,49,2024-12-03,Net Banking
20336,7931,36,2025-04-28,Cash
20337,883,25,2024-10-14,Card
20338,1961,23,2025-01-05,UPI
20339,4931,2,2026-05-21,Card
20340,414,23,2025-07-29,Net Banking
20341,8827,9,2025-02-24,Cash
20342,3317,4,2026-03-06,Net Banking
20343,2851,28,2025-06-02,Cash
20344,6395,20,2025-06-12,Cash
20345,4581,21,2025-12-06,Cash
20346,2703,19,2025-04-22,Card
20347,7676,8,2026-01-27,Card
20348,1880,22,2026-06-16,UPI
20349,2449,6,2025-02-09,Cash
20350,3891,39,2025-12-25,Net Banking
20351,2753,23,2025-09-09,Net Banking
20352,9354,41,2025-07-26,Net Banking
20353,4871,7,2025-03-17,Net Banking
20354,1485,50,2026-05-19,Net Banking
20355,7317,2,2025-07-05,UPI
20356,189,33,2025-12-09,Cash
20357,1412,50,2025-08-15,UPI
20358,6605,37,2025-06-09,Card
20359,6960,10,2024-07-09,Net Banking
20360,3765,22,2024-11-01,UPI
20361,9998,3,2025-07-03,Card
20362,8735,37,2025-07-22,UPI
20363,5016,35,2026-06-22,Cash
20364,8411,39,2025-02-20,UPI
20365,9092,27,2025-05-20,UPI
20366,7683,42,2025-11-08,Cash
20367,1366,21,2026-06-14,Card
20368,3202,27,2024-12-13,Card
20369,7018,23,2026-05-01,Cash
20370,1961,41,2025-06-10,Card
20371,4079,3,2024-11-29,Card
20372,5445,41,2025-06-27,Net Banking
20373,7201,27,2024-08-07,Net Banking
20374,1212,29,2025-05-25,Card
20375,8837,50,2025-12-18,Net Banking
20376,48,2,2026-06-19,Card
20377,6537,31,2025-05-22,Net Banking
20378,4382,4,2025-11-06,Cash
20379,9951,36,2026-06-22,UPI
20380,3700,5,2024-09-19,Net Banking
20381,3927,17,2024-09-13,UPI
20382,3008,22,2026-03-16,UPI
20383,7346,48,2025-04-21,Cash
20384,977,45,2026-05-10,UPI
20385,5627,44,2025-02-06,Card
20386,5892,42,2024-12-12,Net Banking
20387,2603,49,2026-05-22,Net Banking
20388,6598,42,2026-02-20,UPI
20389,177,20,2025-09-09,Cash
20390,6090,32,2024-08-10,Card
20391,5610,4,2025-05-09,Net Banking
20392,3393,19,2025-12-05,Card
20393,7534,3,2025-02-07,Cash
20394,582,43,2025-12-02,UPI
20395,2036,27,2025-06-11,UPI
20396,2037,16,2025-06-22,Card
20397,4234,32,2025-05-23,Card
20398,7109,21,2026-05-23,Cash
20399,1428,13,2025-04-10,Cash
20400,8488,25,2024-07-15,Net Banking
20401,8976,48,2026-05-31,UPI
20402,8985,35,2025-06-06,Card
20403,8045,39,2025-01-13,Card
20404,423,48,2026-03-20,UPI
20405,5517,38,2025-01-05,Card
20406,6886,20,2024-09-25,Card
20407,8875,4,2025-06-16,UPI
20408,8406,26,2024-11-16,Card
20409,6609,36,2025-08-03,Net Banking
20410,7908,26,2024-12-26,UPI
20411,45,35,2024-07-29,Cash
20412,4528,37,2025-11-18,Net Banking
20413,3903,8,2026-06-18,Cash
20414,3288,10,2025-05-30,Card
20415,7007,42,2025-07-13,UPI
20416,5799,32,2024-08-22,Cash
20417,2209,22,2025-08-02,UPI
20418,7736,39,2025-03-30,Cash
20419,6454,44,2026-02-15,UPI
20420,1058,16,2024-10-30,UPI
20421,3926,4,2026-06-15,Cash
20422,4562,39,2025-06-16,Net Banking
20423,7289,18,2025-06-15,Net Banking
20424,2788,25,2026-06-11,Net Banking
20425,245,27,2026-05-10,Card
20426,1261,4,2026-04-07,Card
20427,7954,9,2026-05-21,Card
20428,6431,34,2026-06-13,Net Banking
20429,1865,41,2025-10-02,Cash
20430,6186,8,2024-10-10,Cash
20431,1512,24,2025-05-21,Net Banking
20432,9163,8,2024-07-13,Card
20433,5080,13,2024-10-19,Cash
20434,9636,38,2024-12-31,UPI
20435,338,26,2025-12-13,Card
20436,560,32,2024-10-09,Cash
20437,6386,9,2026-03-29,Cash
20438,131,31,2025-07-27,Cash
20439,5885,17,2025-01-01,Card
20440,9691,16,2025-09-11,Card
20441,376,22,2024-11-09,Card
20442,6288,42,2024-12-27,Card
20443,2416,18,2025-05-15,Cash
20444,636,33,2025-08-13,UPI
20445,1770,47,2025-05-22,Card
20446,6423,28,2024-08-07,Net Banking
20447,8840,34,2025-07-04,Card
20448,8843,42,2025-06-07,UPI
20449,9843,35,2025-07-18,Net Banking
20450,1933,21,2026-02-04,UPI
20451,145,50,2024-07-06,Card
20452,4229,33,2026-05-28,Card
20453,171,3,2026-05-16,Net Banking
20454,5777,12,2025-09-03,Net Banking
20455,3000,38,2026-04-12,Card
20456,1875,18,2024-12-06,Cash
20457,9522,18,2024-08-27,Card
20458,4908,6,2025-03-30,Net Banking
20459,7081,41,2026-02-07,Card
20460,6166,16,2026-01-17,Card
20461,9058,31,2025-05-25,UPI
20462,7473,2,2025-05-02,UPI
20463,4409,41,2025-09-12,Cash
20464,7565,5,2025-04-22,Net Banking
20465,6231,7,2025-07-13,UPI
20466,3033,5,2025-11-05,Net Banking
20467,5136,20,2025-08-31,UPI
20468,5452,46,2026-04-13,Card
20469,4090,45,2025-08-11,Cash
20470,6344,6,2025-07-20,Cash
20471,6026,40,2026-06-08,Card
20472,5113,22,2025-05-17,Cash
20473,1763,22,2025-02-28,Card
20474,7168,34,2024-11-19,Cash
20475,2810,16,2025-10-16,Card
20476,3877,37,2025-04-01,Card
20477,6732,33,2026-03-24,UPI
20478,6161,21,2025-01-22,Card
20479,9375,34,2024-11-08,Cash
20480,5333,50,2024-10-20,UPI
20481,7604,11,2026-05-25,Card
20482,8128,33,2025-06-06,Net Banking
20483,9181,42,2024-12-09,Net Banking
20484,666,29,2024-07-02,Card
20485,580,42,2025-08-10,Card
20486,8894,28,2025-11-21,Cash
20487,811,47,2025-07-19,Cash
20488,4034,45,2024-08-15,Cash
20489,1195,27,2026-01-15,Net Banking
20490,4720,20,2025-07-31,UPI
20491,2319,26,2026-05-11,Cash
20492,2547,49,2026-03-24,Net Banking
20493,8038,49,2025-04-04,Card
20494,5073,2,2026-05-08,Net Banking
20495,9010,13,2025-10-03,UPI
20496,5212,17,2024-08-05,Net Banking
20497,4876,23,2025-04-30,UPI
20498,9115,41,2025-03-27,Net Banking
20499,7566,20,2026-05-10,Net Banking
20500,6563,6,2024-11-23,Net Banking
20501,5868,48,2026-03-31,Net Banking
20502,9552,4,2025-01-12,Card
20503,6198,49,2025-07-07,UPI
20504,6881,48,2025-07-29,Cash
20505,8317,26,2026-05-12,Net Banking
20506,6360,27,2025-10-24,Net Banking
20507,1608,15,2024-11-12,Card
20508,4668,1,2026-06-27,Net Banking
20509,3103,6,2025-04-09,Cash
20510,1411,36,2025-01-04,Cash
20511,1874,43,2024-07-10,UPI
20512,2129,34,2025-01-07,UPI
20513,1660,29,2026-04-20,Cash
20514,9183,44,2026-05-22,Cash
20515,8221,4,2025-01-03,Cash
20516,8378,29,2026-01-14,Cash
20517,868,32,2024-11-01,UPI
20518,4702,15,2026-02-24,Card
20519,3722,28,2024-09-30,Card
20520,7767,39,2025-09-03,Net Banking
20521,8947,7,2024-07-15,Card
20522,1356,10,2025-01-26,Net Banking
20523,8409,9,2025-03-10,Card
20524,8506,32,2026-04-19,Net Banking
20525,6019,11,2026-06-19,Net Banking
20526,3334,28,2025-10-29,UPI
20527,1412,34,2026-04-01,UPI
20528,8073,33,2025-10-25,Cash
20529,329,22,2025-04-21,Card
20530,7938,27,2025-11-29,UPI
20531,7546,23,2025-10-09,Card
20532,4304,11,2025-10-18,Cash
20533,5483,27,2025-05-07,Card
20534,5944,38,2026-03-19,Net Banking
20535,9317,29,2025-08-27,Card
20536,5215,2,2026-01-15,Net Banking
20537,9965,17,2024-07-13,Card
20538,5279,44,2025-10-18,Net Banking
20539,1884,50,2024-12-15,Card
20540,8213,14,2026-01-08,Card
20541,6941,22,2025-04-23,Card
20542,6660,11,2025-07-14,Card
20543,8038,34,2025-04-22,Net Banking
20544,5937,3,2026-06-08,UPI
20545,6966,8,2024-10-26,UPI
20546,3255,17,2024-07-10,UPI
20547,8442,30,2025-07-12,Cash
20548,898,21,2025-08-17,Net Banking
20549,736,27,2025-11-02,Cash
20550,9401,7,2025-01-16,UPI
20551,3309,30,2025-10-13,Card
20552,6233,4,2024-09-01,Cash
20553,4534,6,2026-04-08,Net Banking
20554,3741,49,2025-05-03,Net Banking
20555,65,13,2025-05-10,Net Banking
20556,9019,3,2024-08-15,Cash
20557,7644,21,2025-05-11,Card
20558,4261,2,2025-05-28,Card
20559,2353,3,2025-04-24,UPI
20560,6443,21,2024-11-14,UPI
20561,9241,19,2026-06-12,Cash
20562,8472,22,2025-03-05,Card
20563,3664,12,2026-01-27,Net Banking
20564,7193,23,2024-07-13,UPI
20565,9621,8,2026-02-28,Net Banking
20566,5154,42,2026-03-20,Net Banking
20567,6162,48,2025-11-06,Cash
20568,4870,21,2025-10-26,Card
20569,9901,3,2025-04-22,UPI
20570,8446,18,2024-12-08,Cash
20571,2683,12,2025-05-22,UPI
20572,3611,50,2026-02-02,Net Banking
20573,4490,49,2024-07-08,Net Banking
20574,9872,17,2026-05-22,Net Banking
20575,6010,13,2024-10-25,Card
20576,2107,12,2025-06-30,UPI
20577,5295,33,2025-03-18,Card
20578,1608,46,2025-09-08,Cash
20579,4526,5,2025-08-12,Card
20580,8329,12,2026-01-15,Card
20581,4702,44,2025-04-26,Net Banking
20582,6042,36,2025-11-05,Net Banking
20583,8385,5,2025-08-20,UPI
20584,4763,41,2025-01-21,Card
20585,3398,43,2025-09-20,Card
20586,9927,32,2024-07-17,UPI
20587,7992,10,2025-10-06,Net Banking
20588,9474,8,2026-04-22,Card
20589,7821,18,2024-10-15,Card
20590,9223,27,2026-04-27,UPI
20591,4444,14,2024-09-17,Net Banking
20592,5651,39,2026-06-29,UPI
20593,5902,23,2025-11-20,UPI
20594,3627,20,2024-11-18,Net Banking
20595,5883,26,2025-02-04,Card
20596,3825,2,2026-05-11,Card
20597,1440,4,2025-06-26,Cash
20598,9351,26,2025-05-17,Card
20599,4334,8,2025-12-16,Cash
20600,986,4,2026-06-07,Cash
20601,8571,41,2026-06-20,Net Banking
20602,4701,46,2024-12-14,Cash
20603,2632,9,2026-05-01,Card
